SKU*,Parent SKU,Parent SKU Colour,Name,Brand,Description(No html),Features,Specifications,Specifics,Date Added,In Stock,In Promotion,UPC/EAN,Type,"All Variation SKUs (Delimited by “,”)",Image URL,Product URL,RRP,"Current Price (A - if on promotion, promotion price used)",Product Category Full Path List
1001870,,1001870,Keen Newport Bison Mens Hybrid Leather Sandals,Keen,"Go back to the basics with the sandal that started it all, the Newport from KEEN. The secure fit strap design adjusts for a comfortable fit. The rubber outsole features a multi-directional lug pattern and razor siping for the right traction over wet and dry surfaces. The metatomical footbed conforms to your foot&#39;s shape for personalized comfort that&#39;s way beyond ordinary.","<ul>
	<li>AEGIS Microbe Shield treated lining</li>
	<li>Compression molded EVA midsole</li>
	<li>Metatomical low durometer EVA molded footbed</li>
	<li>Multi directional lug pattern with razor siping</li>
	<li>Patented toe protection</li>
	<li>Secure fit strap design</li>
	<li>Ultra-suede footbed cover</li>
	<li>Washable waterproof leather upper</li>
</ul>
","<p><strong>Weight</strong>: 19.40 oz / 549.980 grams<br />
<strong>Fit Tip</strong>: We find this style runs about a 1/2 size small.&nbsp;<br />
<strong>Lining</strong>: Hydrophobic quick dry mesh<br />
<strong>Upper</strong>: Leather<br />
<strong>Rubber</strong>: Non-marking rubber outsole<br />
<strong>Activities</strong>: Hiking<br />
<strong>Type</strong>: Sandals<br />
<strong>Weather</strong>: Warm - sandals</p>
",Best Use:Hiking;Gender:Men;Colour:Brown,2013-10-19 00:00:00,y,1,,Sandals,"1001870-10,1001870-10.5,1001870-11,1001870-11.5,1001870-12,1001870-13,1001870-8,1001870-85,1001870-9,1001870-9.5",https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-hybrid-leather-sandals/1001870,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-10,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US10,Keen,,,,Best Use:Hiking;Gender:Men;Size:US10;Colour:Brown,2013-10-19 00:00:00,y,1,871209028764,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-hybrid-leather-sandals-us1/1001870-10,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-10.5,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US10.5,Keen,,,,Best Use:Hiking;Gender:Men;Size:US10.5;Colour:Brown,2013-10-19 00:00:00,y,1,871209028771,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-hybrid-leather-sandals-us1/1001870-10.5,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-11,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US11,Keen,,,,Best Use:Hiking;Gender:Men;Size:US11;Colour:Brown,2013-10-19 00:00:00,y,1,871209028788,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-hybrid-leather-sandals-us1/1001870-11,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-11.5,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US11.5,Keen,,,,Best Use:Hiking;Gender:Men;Size:US11.5;Colour:Brown,2013-10-19 00:00:00,y,1,871209028795,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-hybrid-leather-sandals-us1/1001870-11.5,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-12,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US12,Keen,,,,Best Use:Hiking;Gender:Men;Size:US12;Colour:Brown,2013-10-19 00:00:00,y,1,871209028801,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-hybrid-leather-sandals-us1/1001870-12,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-13,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US13,Keen,,,,Best Use:Hiking;Gender:Men;Size:US13;Colour:Brown,2013-10-19 00:00:00,y,1,871209028825,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-hybrid-leather-sandals-us1/1001870-13,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-8,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US8,Keen,,,,Best Use:Hiking;Gender:Men;Size:US8;Colour:Brown,2017-03-11 00:00:00,y,1,871209028726,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-sandals-8/1001870-8,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-85,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US8.5,Keen,,,,Best Use:Hiking;Gender:Men;Size:US8.5;Colour:Brown,2017-03-11 00:00:00,y,1,871209028733,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-sandals-8.5/1001870-85,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-9,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US9,Keen,,,,Best Use:Hiking;Gender:Men;Size:US9;Colour:Brown,2013-10-19 00:00:00,y,1,871209028740,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-hybrid-leather-sandals-us9/1001870-9,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001870-9.5,1001870,1001870-Brown,Keen Newport Bison Mens Hybrid Leather Sandals - US9.5,Keen,,,,Best Use:Hiking;Gender:Men;Size:US9.5;Colour:Brown,2013-10-19 00:00:00,y,1,871209028757,Sandals,,https://www.wildearth.com.au/assets/full/1001870.jpg,https://www.wildearth.com.au/buy/keen-newport-bison-mens-hybrid-leather-sandals-us9/1001870-9.5,229.99,182.95,All Products > Footwear > Sandals & Thongs
1001907-136,,1001907-136,Keen Newport H2 Mens Everyday Sandals - Black,Keen,"The roomy, grippy, fast-drying, toe-protecting comfort that fans have loved for over 18 years. Our OG adventure sandal for men is still our #1 bestseller. Newport is the original hybrid sandal: support and protection of a rugged shoe, the freedom and comfort of a sandal. H2 stands for H20 ?? it&#39;s made to get wet with quick-dry webbing and lining. Cinch it up and you&#39;re ready for anything. No Stubbed Toes:  Our iconic toe bumper helps keep toes protected from rocks and debris. Out-of-the-Box Comfort:  Generous space across the forefoot and a secure heel fit. 10-Point Fit:  Quick-cinch bungee lacing for an instant secure fit, whether in whitewater or navigating a rocky trail.","<p><strong>Features</strong></p>

<ul>
	<li>Higher-traction rubber outsole</li>
	<li>Multi-directional lug pattern with razor siping</li>
	<li>Lace-lock bungee system</li>
	<li>Eco Anti-Odor for natural odor control</li>
	<li>Original Fit??Iconic KEEN fit with generous space across forefoot for toes to spread out</li>
</ul>

<p><strong>Material</strong></p>

<ul>
	<li>Washable polyester webbing upper</li>
	<li>Non-marking rubber outsole leaves no trace</li>
	<li>EVA midsole for lightweight cushioning</li>
	<li>Quick-dry lining for active use</li>
	<li>EVA insole with arch support for all-day comfort</li>
</ul>
","<p>Weight: 14.2 oz / 402.6 g<br />
Care: Our water sandals are machine washable. Use a small amount of detergent, wash on gentle cycle, and air dry.</p>
",Best Use:Hiking;Gender:Men;Fitment:Regular;Colour:Black,2021-10-18 00:00:00,y,1,,Sandals,"1001907-136-10,1001907-136-10H,1001907-136-11,1001907-136-11H,1001907-136-12,1001907-136-13,1001907-136-8,1001907-136-8H,1001907-136-9,1001907-136-9H",https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-everyday-sandals-black/1001907-136,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-10,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US10,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US10;Colour:Black,2021-10-18 00:00:00,y,1,871209011780,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-10/1001907-136-10,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-10H,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US10.5,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US10.5;Colour:Black,2021-10-18 00:00:00,y,1,871209011797,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-10h/1001907-136-10H,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-11,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US11,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US11;Colour:Black,2021-10-18 00:00:00,y,1,871209011803,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-11/1001907-136-11,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-11H,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US11.5,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US11.5;Colour:Black,2021-10-18 00:00:00,y,1,871209011810,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-11h/1001907-136-11H,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-12,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US12,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US12;Colour:Black,2021-10-18 00:00:00,y,1,871209011827,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-12/1001907-136-12,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-13,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US13,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US13;Colour:Black,2021-10-18 00:00:00,y,1,871209011841,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136-13.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-13/1001907-136-13,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-8,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US8,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US8;Colour:Black,2021-10-18 00:00:00,y,1,871209011742,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-8/1001907-136-8,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-8H,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US8.5,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US8.5;Colour:Black,2021-10-18 00:00:00,y,1,871209011759,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-8h/1001907-136-8H,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-9,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US9,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US9;Colour:Black,2021-10-18 00:00:00,y,1,871209011766,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-9/1001907-136-9,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001907-136-9H,1001907-136,1001907-136-Black,Keen Newport H2 Mens Everyday Sandals - Black - US9.5,Keen,,,,Best Use:Hiking;Gender:Men;Fitment:Regular;Size:US9.5;Colour:Black,2021-10-18 00:00:00,y,1,871209011773,Sandals,,https://www.wildearth.com.au/assets/full/1001907-136.png,https://www.wildearth.com.au/buy/keen-newport-h2-mens-black-9h/1001907-136-9H,199.99,149.95,All Products > Footwear > Sandals & Thongs
1001938,,1001938,Keen Newport H2 Mens Hybrid Sandals - Navy,Keen,"Go back to the basics with the sandal that started it all, the Newport from KEEN. The secure fit strap design adjusts for a comfortable fit. Order up some adventure with a side of water in the Newport H2 from KEEN. Ready for adverse conditions, the razor sipped outsole and 3mm lugs provide excellent traction. The washable polyester webbing upper features the odor-reducing Aegis Microbe Shield . KEEN patented toe protection lets you follow any path, whether to rivers or trails. The metatomical footbed conforms to your foot&#39;s shape for personalized comfort that&#39;s way beyond ordinary.  ","<ul>
	<li style=""line-height: 20.8px;"">Compression molded EVA midsole</li>
	<li style=""line-height: 20.8px;"">Metatomical EVA footbed</li>
	<li style=""line-height: 20.8px;"">Multi-direction lug pattern with razor siping</li>
	<li style=""line-height: 20.8px;"">Non-marking rubber outsole</li>
	<li style=""line-height: 20.8px;"">Patented toe protection</li>
	<li style=""line-height: 20.8px;"">Quickdraw elastic cord lace</li>
	<li style=""line-height: 20.8px;"">Secure metatomical strap design</li>
	<li style=""line-height: 20.8px;"">Washable polyester webbing upper with Aegis microbe shield<span style=""font-family: arial, helvetica, sans-serif;""><span style=""font-size: 12px;""><span style=""color: rgb(0, 0, 0);""><span> </span></span></span></span></li>
</ul>
","<p>Weight: 394 grams<br />
Fit Tip: We find this style runs about a 1/2 size small.&nbsp;<br />
Lining: Hydrophobic quick dry mesh<br />
Upper: Polyester webbing<br />
Rubber: Non-marking rubber outsole<br />
Activities: Hiking, Beach<br />
Type: Sandals<br />
Weather: Wet waterproof, Warm - sandal</p>
",Best Use:Everyday;Gender:Men;Colour:Blue,2013-10-20 00:00:00,y,1,,Sandals,"1001938-10,1001938-10.5,1001938-11,1001938-11.5,1001938-12,1001938-13,1001938-8,1001938-8.5,1001938-9,1001938-9.5",https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy/1001938,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-10,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US10,Keen,,,,Best Use:Everyday;Gender:Men;Size:US10;Colour:Blue,2013-11-02 00:00:00,y,1,871209115914,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us10/1001938-10,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-10.5,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US10.5,Keen,,,,Best Use:Everyday;Gender:Men;Size:US10.5;Colour:Blue,2013-10-20 00:00:00,y,1,871209115921,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us10.5/1001938-10.5,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-11,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US11,Keen,,,,Best Use:Everyday;Gender:Men;Size:US11;Colour:Blue,2013-11-02 00:00:00,y,1,871209115938,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us11/1001938-11,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-11.5,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US11.5,Keen,,,,Best Use:Everyday;Gender:Men;Size:US11.5;Colour:Blue,2013-10-20 00:00:00,y,1,871209115945,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us11.5/1001938-11.5,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-12,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US12,Keen,,,,Best Use:Everyday;Gender:Men;Size:US12;Colour:Blue,2013-11-02 00:00:00,y,1,871209115952,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us12/1001938-12,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-13,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US13,Keen,,,,Best Use:Everyday;Gender:Men;Size:US13;Colour:Blue,2013-11-02 00:00:00,y,1,871209115969,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us13/1001938-13,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-8,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US8,Keen,,,,Best Use:Everyday;Gender:Men;Size:US8;Colour:Blue,2013-10-20 00:00:00,y,1,871209115877,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us8/1001938-8,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-8.5,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US8.5,Keen,,,,Best Use:Everyday;Gender:Men;Size:US8.5;Colour:Blue,2013-10-20 00:00:00,y,1,871209115884,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us8.5/1001938-8.5,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-9,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US9,Keen,,,,Best Use:Everyday;Gender:Men;Size:US9;Colour:Blue,2013-11-02 00:00:00,y,1,871209115891,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us9/1001938-9,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001938-9.5,1001938,1001938-Blue,Keen Newport H2 Mens Hybrid Sandals - Navy - US9.5,Keen,,,,Best Use:Everyday;Gender:Men;Size:US9.5;Colour:Blue,2013-10-20 00:00:00,y,1,871209115907,Sandals,,https://www.wildearth.com.au/assets/full/1001938.jpg,https://www.wildearth.com.au/buy/keen-newport-h2-mens-hybrid-sandals-navy-us9.5/1001938-9.5,199.99,159.95,All Products > Gifts for Paddlers;All Products > Footwear > Sandals & Thongs
1001GRPH,,1001GRPH,Oofos Ooriginal Sport Recovery Thongs - Graphite,OOFOS,"*Please note that these sandals are UNISEX and are represented in US Mens sizing - Refer to the size guide for equivilent Female sizing.  The OOriginal takes on new life in the OOriginal Sport. With bold OO graphics and two-tone upper, the OOriginal Sport is perfect for both men and women. The OOfoam footbed provides impact absorption, superior arch support, and unbelievable comfort. Revolutionary OOfoam technology absorbs 37% more impact than traditional footwear foam materials to reduce the stress on your feet and joints. Our sandals feature a breakthrough in construction that eliminates unnecessary layers and leaves only OOfoam between your foot and the ground. This technology aids in the recovery process and creates an incredibly comfortable sandal you can wear anywhere.","<ul>
	<li>Reduces stress on sore feet, knees, and back</li>
	<li>Enables more natural motion</li>
	<li>Minimalist construction technology for light weight</li>
	<li>Machine Washable</li>
	<li>Shower/beach-ready; moisture and bacteria resistant; doesn't retain smell</li>
</ul>
","<p>Significantly more comfort, cushioning and natural articulation<br />
37% more impact absorption<br />
Longer lasting support and cushioning<br />
Arch support for most foot-types<br />
Durable wear<br />
Machine washable</p>

<p><b>Sizing:</b><br />
All OOFOS styles shown are in MEN US sizes. For WOMEN sizes please add 2.</p>

<p>If you normally wear a whole size: order the same whole size OOFOS.</p>

<p>If you normally wear a half size:<br />
Women: order a half size UP for best fit.<br />
Men: order a half size DOWN for best fit.</p>
",Best Use:Everyday;Gender:Unisex;Colour:Grey,2018-08-22 00:00:00,y,1,,Sandals,"1001GRPHM10W12,1001GRPHM11W13,1001GRPHM12W14,1001GRPHM7W9,1001GRPHM8W10,1001GRPHM9W11",https://www.wildearth.com.au/assets/full/1001GRPH.jpg,https://www.wildearth.com.au/buy/oofos-ooriginal-sport-graphite/1001GRPH,109.95,94.95,All Products > Footwear > Sandals & Thongs;All Products > Gifts for Runners
